title,country,date,points,link,img
Behind Her Eyes,world,2021-03-23,152,https://flixpatrol.com/title/behind-her-eyes/,https://flixpatrol.com/runtime/cache/files/posters/s/w72/sfd90nif778kobfmpdbtow4xtm7.jpg
Zero Chill,world,2021-03-23,132,https://flixpatrol.com/title/zero-chill/,https://flixpatrol.com/runtime/cache/files/posters/y/w72/y369itgag9op0ffhegm83wnujfc.jpg
The Bold Type,world,2021-03-23,119,https://flixpatrol.com/title/the-bold-type/,https://flixpatrol.com/runtime/cache/files/posters/2/w72/2etaedu5q78pgyrvzsxnwtxg8dm.jpg
Riverdale,world,2021-03-23,102,https://flixpatrol.com/title/riverdale/,https://flixpatrol.com/runtime/cache/files/posters/g/w72/gskv297rlbyzlatu1xzf8ubbxp0.jpg
Ginny & Georgia,world,2021-03-24,541,https://flixpatrol.com/title/ginny-georgia/,https://flixpatrol.com/runtime/cache/files/posters/e/w72/e4aqizyq8eetgnzmq6wiffqozbz.jpg
Formula 1: Drive to Survive,world,2021-03-24,497,https://flixpatrol.com/title/formula-1-drive-to-survive/,https://flixpatrol.com/runtime/cache/files/posters/h/w72/hzzpqv9bko9tummqy54hijcgyqx.jpg
New Amsterdam,world,2021-03-24,471,https://flixpatrol.com/title/new-amsterdam/,https://flixpatrol.com/runtime/cache/files/posters/v/w72/vxdupgswkkfizwp8ypdcmabmv4l.jpg
Sky Rojo,world,2021-03-24,462,https://flixpatrol.com/title/sky-rojo/,https://flixpatrol.com/runtime/cache/files/posters/5/w72/5o2iqcgwztvsfohice6ptgi3r1f.jpg
The One,world,2021-03-24,341,https://flixpatrol.com/title/the-one-2021/,https://flixpatrol.com/runtime/cache/files/posters/k/w72/kll9vbirdeesltjhn83pcncvguz.jpg
Vincenzo,world,2021-03-24,158,https://flixpatrol.com/title/vincenzo/,https://flixpatrol.com/runtime/cache/files/posters/d/w72/dvxjgedqxhl9ouot2wkbhpqihgd.jpg
Behind Her Eyes,world,2021-03-24,155,https://flixpatrol.com/title/behind-her-eyes/,https://flixpatrol.com/runtime/cache/files/posters/s/w72/sfd90nif778kobfmpdbtow4xtm7.jpg
The Bold Type,world,2021-03-24,138,https://flixpatrol.com/title/the-bold-type/,https://flixpatrol.com/runtime/cache/files/posters/2/w72/2etaedu5q78pgyrvzsxnwtxg8dm.jpg
Zero Chill,world,2021-03-24,123,https://flixpatrol.com/title/zero-chill/,https://flixpatrol.com/runtime/cache/files/posters/y/w72/y369itgag9op0ffhegm83wnujfc.jpg
Pasión de gavilanes,world,2021-03-24,97,https://flixpatrol.com/title/pasion-de-gavilanes/,https://flixpatrol.com/runtime/cache/files/posters/x/w72/xwvfbthfbtjiinxs8myyei2dd78.jpg
Ginny & Georgia,world,2021-03-25,547,https://flixpatrol.com/title/ginny-georgia/,https://flixpatrol.com/runtime/cache/files/posters/e/w72/e4aqizyq8eetgnzmq6wiffqozbz.jpg
New Amsterdam,world,2021-03-25,484,https://flixpatrol.com/title/new-amsterdam/,https://flixpatrol.com/runtime/cache/files/posters/v/w72/vxdupgswkkfizwp8ypdcmabmv4l.jpg
Formula 1: Drive to Survive,world,2021-03-25,469,https://flixpatrol.com/title/formula-1-drive-to-survive/,https://flixpatrol.com/runtime/cache/files/posters/h/w72/hzzpqv9bko9tummqy54hijcgyqx.jpg
Sky Rojo,world,2021-03-25,441,https://flixpatrol.com/title/sky-rojo/,https://flixpatrol.com/runtime/cache/files/posters/5/w72/5o2iqcgwztvsfohice6ptgi3r1f.jpg
The One,world,2021-03-25,337,https://flixpatrol.com/title/the-one-2021/,https://flixpatrol.com/runtime/cache/files/posters/k/w72/kll9vbirdeesltjhn83pcncvguz.jpg
Behind Her Eyes,world,2021-03-25,153,https://flixpatrol.com/title/behind-her-eyes/,https://flixpatrol.com/runtime/cache/files/posters/s/w72/sfd90nif778kobfmpdbtow4xtm7.jpg
The Bold Type,world,2021-03-25,149,https://flixpatrol.com/title/the-bold-type/,https://flixpatrol.com/runtime/cache/files/posters/2/w72/2etaedu5q78pgyrvzsxnwtxg8dm.jpg
Vincenzo,world,2021-03-25,145,https://flixpatrol.com/title/vincenzo/,https://flixpatrol.com/runtime/cache/files/posters/d/w72/dvxjgedqxhl9ouot2wkbhpqihgd.jpg
Zero Chill,world,2021-03-25,119,https://flixpatrol.com/title/zero-chill/,https://flixpatrol.com/runtime/cache/files/posters/y/w72/y369itgag9op0ffhegm83wnujfc.jpg
