title,country,points,countries,days,link
The Old Guard,Cyprus,174,1,24,https://flixpatrol.com/title/the-old-guard/
The Kissing Booth 2,Cyprus,166,1,24,https://flixpatrol.com/title/the-kissing-booth-2/
Hubie Halloween,Cyprus,162,1,21,https://flixpatrol.com/title/hubie-halloween/
Work It,Cyprus,158,1,25,https://flixpatrol.com/title/work-it-2020/
The Wrong Missy,Cyprus,155,1,20,https://flixpatrol.com/title/the-wrong-missy/
Project Power,Cyprus,155,1,19,https://flixpatrol.com/title/project-power/
Despicable Me 2,Cyprus,154,1,37,https://flixpatrol.com/title/despicable-me-2/
What Men Want,Cyprus,154,1,19,https://flixpatrol.com/title/what-men-want-2019/
Johnny English Strikes Again,Cyprus,148,1,27,https://flixpatrol.com/title/johnny-english-3/
"Love, Guaranteed",Cyprus,148,1,28,https://flixpatrol.com/title/love-guaranteed/
The SpongeBob Movie: Sponge on the Run,Cyprus,146,1,17,https://flixpatrol.com/title/the-spongebob-movie-sponge-on-the-run/
The Equalizer 2,Cyprus,145,1,18,https://flixpatrol.com/title/the-equalizer-2/
The Foreigner,Cyprus,143,1,19,https://flixpatrol.com/title/the-foreigner/
Miss Bala,Cyprus,142,1,18,https://flixpatrol.com/title/miss-bala-2011/
A California Christmas,Cyprus,135,1,16,https://flixpatrol.com/title/a-california-christmas/
A California Christmas,Cyprus,135,1,16,https://flixpatrol.com/title/a-california-christmas/
Night School,Cyprus,134,1,20,https://flixpatrol.com/title/night-school-2018/
Operation Christmas Drop,Cyprus,134,1,18,https://flixpatrol.com/title/operation-christmas-drop/
Skyscraper,Cyprus,130,1,18,https://flixpatrol.com/title/skyscraper/
MILF,Cyprus,127,1,19,https://flixpatrol.com/title/milf-2018/
David Attenborough: A Life on Our Planet,Cyprus,127,1,19,https://flixpatrol.com/title/david-attenborough-a-life-on-our-planet/
The Last Days of American Crime,Cyprus,119,1,17,https://flixpatrol.com/title/the-last-days-of-american-crime/
The Sleepover,Cyprus,117,1,14,https://flixpatrol.com/title/the-sleepover/
Desperados,Cyprus,115,1,19,https://flixpatrol.com/title/desperados-2020/
Rogue City,Cyprus,115,1,20,https://flixpatrol.com/title/rogue-city/
Jingle Jangle: A Christmas Journey,Cyprus,109,1,15,https://flixpatrol.com/title/jingle-jangle-a-christmas-journey/
London Has Fallen,Cyprus,109,1,17,https://flixpatrol.com/title/london-has-fallen/
Money Heist: The Phenomenon,Cyprus,108,1,15,https://flixpatrol.com/title/money-heist-the-phenomenon/
An Easy Girl,Cyprus,106,1,15,https://flixpatrol.com/title/an-easy-girl-2019/
Furious 7,Cyprus,104,1,14,https://flixpatrol.com/title/furious-7/
American Murder: The Family Next Door,Cyprus,98,1,15,https://flixpatrol.com/title/american-murder-the-family-next-door/
The Princess Switch: Switched Again,Cyprus,98,1,16,https://flixpatrol.com/title/the-princess-switch-switched-again/
Despicable Me,Cyprus,97,1,21,https://flixpatrol.com/title/despicable-me/
Faster,Cyprus,95,1,14,https://flixpatrol.com/title/faster-2010/
Norbit,Cyprus,94,1,19,https://flixpatrol.com/title/norbit/
Malibu Rescue: The Next Wave,Cyprus,93,1,12,https://flixpatrol.com/title/malibu-rescue-the-next-wave/
Love. Wedding. Repeat,Cyprus,92,1,10,https://flixpatrol.com/title/love-wedding-repeat/
Midnight at the Magnolia,Cyprus,92,1,14,https://flixpatrol.com/title/midnight-at-the-magnolia/
The Willoughbys,Cyprus,91,1,12,https://flixpatrol.com/title/the-willoughbys/
Venom,Cyprus,91,1,12,https://flixpatrol.com/title/venom-2018/
Lost Bullet,Cyprus,89,1,13,https://flixpatrol.com/title/lost-bullet/
Battleship,Cyprus,86,1,10,https://flixpatrol.com/title/battleship/
Rebecca,Cyprus,85,1,12,https://flixpatrol.com/title/rebecca/
The Equalizer,Cyprus,84,1,20,https://flixpatrol.com/title/the-equalizer/
Dangerous Lies,Cyprus,83,1,11,https://flixpatrol.com/title/dangerous-lies/
The Trial of the Chicago 7,Cyprus,83,1,10,https://flixpatrol.com/title/the-trial-of-the-chicago-7/
Over the Moon,Cyprus,83,1,13,https://flixpatrol.com/title/over-the-moon-2020/
The Prom,Cyprus,83,1,12,https://flixpatrol.com/title/the-prom/
The Beast,Cyprus,83,1,11,https://flixpatrol.com/title/the-beast-2020/
A Babysitter's Guide to Monster Hunting,Cyprus,82,1,10,https://flixpatrol.com/title/a-babysitters-guide-to-monster-hunting/
Run All Night,Cyprus,82,1,13,https://flixpatrol.com/title/run-all-night/
Mosul,Cyprus,81,1,13,https://flixpatrol.com/title/mosul/
Cinderela Pop,Cyprus,80,1,14,https://flixpatrol.com/title/cinderela-pop/
Acts of Vengeance,Cyprus,80,1,13,https://flixpatrol.com/title/acts-of-vengeance/
Hotel Transylvania 3: Summer Vacation,Cyprus,79,1,16,https://flixpatrol.com/title/hotel-transylvania-3-summer-vacation/
Safe House,Cyprus,79,1,13,https://flixpatrol.com/title/safe-house/
The SpongeBob Movie: Sponge Out of Water,Cyprus,78,1,21,https://flixpatrol.com/title/the-spongebob-movie-sponge-out-of-water/
Coffee & Kareem,Cyprus,77,1,11,https://flixpatrol.com/title/coffee-kareem/
The Devil All the Time,Cyprus,77,1,14,https://flixpatrol.com/title/the-devil-all-the-time/
The F**k-It List,Cyprus,76,1,18,https://flixpatrol.com/title/the-fk-it-list/
Spider-Man: Into the Spider-Verse,Cyprus,75,1,16,https://flixpatrol.com/title/spider-man-into-the-spider-verse/
The Midnight Sky,Cyprus,75,1,8,https://flixpatrol.com/title/the-midnight-sky/
Just Another Christmas,Cyprus,75,1,10,https://flixpatrol.com/title/just-another-christmas/
The Paramedic,Cyprus,74,1,12,https://flixpatrol.com/title/the-paramedic/
Eurovision Song Contest: The Story of Fire Saga,Cyprus,70,1,10,https://flixpatrol.com/title/eurovision-song-contest-the-story-of-fire-saga/
Mission: Impossible - Ghost Protocol,Cyprus,70,1,14,https://flixpatrol.com/title/mission-impossible-ghost-protocol/
The Last Airbender,Cyprus,69,1,13,https://flixpatrol.com/title/the-last-airbender/
The Main Event,Cyprus,69,1,9,https://flixpatrol.com/title/the-main-event/
The Babysitter: Killer Queen,Cyprus,69,1,11,https://flixpatrol.com/title/the-babysitter-killer-queen/
Santana,Cyprus,68,1,9,https://flixpatrol.com/title/santana/
Da 5 Bloods,Cyprus,68,1,12,https://flixpatrol.com/title/da-5-bloods/
How the Grinch Stole Christmas,Cyprus,68,1,19,https://flixpatrol.com/title/how-the-grinch-stole-christmas-2000/
Intuition,Cyprus,67,1,9,https://flixpatrol.com/title/intuition/
Wanted,Cyprus,67,1,10,https://flixpatrol.com/title/wanted/
Shooter,Cyprus,65,1,14,https://flixpatrol.com/title/shooter/
Fred Claus,Cyprus,65,1,20,https://flixpatrol.com/title/fred-claus/
In the Heart of the Sea,Cyprus,65,1,13,https://flixpatrol.com/title/in-the-heart-of-the-sea/
Mortal Engines,Cyprus,65,1,9,https://flixpatrol.com/title/mortal-engines/
Code 8,Cyprus,64,1,8,https://flixpatrol.com/title/code-8/
Contraband,Cyprus,64,1,9,https://flixpatrol.com/title/contraband/
Bumblebee,Cyprus,63,1,10,https://flixpatrol.com/title/bumblebee/
San Andreas,Cyprus,63,1,9,https://flixpatrol.com/title/san-andreas/
Fast Five,Cyprus,62,1,13,https://flixpatrol.com/title/fast-five/
Ride Along,Cyprus,61,1,10,https://flixpatrol.com/title/ride-along/
Double World,Cyprus,60,1,10,https://flixpatrol.com/title/double-world-2019/
A-X-L,Cyprus,59,1,12,https://flixpatrol.com/title/a-x-l/
Journey 2: The Mysterious Island,Cyprus,59,1,10,https://flixpatrol.com/title/journey-2-the-mysterious-island/
Fatal Affair,Cyprus,59,1,8,https://flixpatrol.com/title/fatal-affair/
Savages,Cyprus,59,1,10,https://flixpatrol.com/title/savages/
National Security,Cyprus,57,1,12,https://flixpatrol.com/title/national-security/
Secrets of the Saqqara Tomb,Cyprus,57,1,8,https://flixpatrol.com/title/secrets-of-the-saqqara-tomb/
365 Days,Denmark,496,1,95,https://flixpatrol.com/title/365-days/
The Christmas Chronicles: Part Two,Denmark,279,1,36,https://flixpatrol.com/title/the-christmas-chronicles-part-two/
The Christmas Chronicles: Part Two,Denmark,279,1,36,https://flixpatrol.com/title/the-christmas-chronicles-part-two/
Extraction,Denmark,235,1,30,https://flixpatrol.com/title/extraction-2020/
The Kissing Booth 2,Denmark,221,1,35,https://flixpatrol.com/title/the-kissing-booth-2/
Despicable Me 2,Denmark,213,1,39,https://flixpatrol.com/title/despicable-me-2/
The Social Dilemma,Denmark,195,1,27,https://flixpatrol.com/title/the-social-dilemma/
A Million Ways to Die in the West,Denmark,190,1,27,https://flixpatrol.com/title/a-million-ways-to-die-in-the-west/
Focus,Denmark,183,1,23,https://flixpatrol.com/title/focus/
Enola Holmes,Denmark,178,1,31,https://flixpatrol.com/title/enola-holmes/
"Love, Guaranteed",Denmark,176,1,28,https://flixpatrol.com/title/love-guaranteed/
Project Power,Denmark,169,1,19,https://flixpatrol.com/title/project-power/
The Old Guard,Denmark,168,1,24,https://flixpatrol.com/title/the-old-guard/
Holidate,Denmark,163,1,25,https://flixpatrol.com/title/holidate/
The SpongeBob Movie: Sponge on the Run,Denmark,145,1,18,https://flixpatrol.com/title/the-spongebob-movie-sponge-on-the-run/
Hubie Halloween,Denmark,144,1,18,https://flixpatrol.com/title/hubie-halloween/
The Platform,Denmark,141,1,19,https://flixpatrol.com/title/the-platform/
Work It,Denmark,140,1,22,https://flixpatrol.com/title/work-it-2020/
Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),Denmark,139,1,23,https://flixpatrol.com/title/birds-of-prey-and-the-fantabulous-emancipation-of-one-harley-quinn/
Joker,Denmark,138,1,22,https://flixpatrol.com/title/joker-2019/
The Willoughbys,Denmark,135,1,24,https://flixpatrol.com/title/the-willoughbys/
Despicable Me,Denmark,134,1,31,https://flixpatrol.com/title/despicable-me/
The Wolf of Wall Street,Denmark,133,1,21,https://flixpatrol.com/title/the-wolf-of-wall-street/
The Devil All the Time,Denmark,129,1,16,https://flixpatrol.com/title/the-devil-all-the-time/
Animal Crackers,Denmark,124,1,17,https://flixpatrol.com/title/animal-crackers/
Hotel Transylvania 3: Summer Vacation,Denmark,122,1,25,https://flixpatrol.com/title/hotel-transylvania-3-summer-vacation/
Get Hard,Denmark,120,1,17,https://flixpatrol.com/title/get-hard/
The Son of Bigfoot,Denmark,119,1,20,https://flixpatrol.com/title/the-son-of-bigfoot/
The Wrong Missy,Denmark,118,1,16,https://flixpatrol.com/title/the-wrong-missy/
Time Trap,Denmark,117,1,17,https://flixpatrol.com/title/time-trap/
Godzilla: King of the Monsters,Denmark,116,1,15,https://flixpatrol.com/title/godzilla-king-of-the-monsters-2019/
American Murder: The Family Next Door,Denmark,114,1,16,https://flixpatrol.com/title/american-murder-the-family-next-door/
Bumblebee,Denmark,112,1,15,https://flixpatrol.com/title/bumblebee/
Eurovision Song Contest: The Story of Fire Saga,Denmark,112,1,19,https://flixpatrol.com/title/eurovision-song-contest-the-story-of-fire-saga/
Father of Four: At Sea,Denmark,112,1,16,https://flixpatrol.com/title/father-of-four-at-sea/
A California Christmas,Denmark,112,1,14,https://flixpatrol.com/title/a-california-christmas/
A California Christmas,Denmark,112,1,14,https://flixpatrol.com/title/a-california-christmas/
Operation Christmas Drop,Denmark,112,1,15,https://flixpatrol.com/title/operation-christmas-drop/
Father of Four: At Sea,Denmark,112,1,16,https://flixpatrol.com/title/father-of-four-at-sea/
What Men Want,Denmark,109,1,18,https://flixpatrol.com/title/what-men-want-2019/
The 2nd,Denmark,109,1,12,https://flixpatrol.com/title/the-2nd/
The 2nd,Denmark,109,1,12,https://flixpatrol.com/title/the-2nd/
Feel the Beat,Denmark,108,1,15,https://flixpatrol.com/title/feel-the-beat-2020/
Father of Four: Home Field Advantage,Denmark,107,1,23,https://flixpatrol.com/title/father-of-four-home-field-advantage/
Father of Four: Home Field Advantage,Denmark,107,1,23,https://flixpatrol.com/title/father-of-four-home-field-advantage/
Dangerous Lies,Denmark,106,1,17,https://flixpatrol.com/title/dangerous-lies/
Furious 7,Denmark,106,1,15,https://flixpatrol.com/title/furious-7/
The Foreigner,Denmark,105,1,15,https://flixpatrol.com/title/the-foreigner/
Code 8,Denmark,102,1,12,https://flixpatrol.com/title/code-8/
It Chapter Two,Denmark,102,1,15,https://flixpatrol.com/title/it-chapter-two/
The Invention of Lying,Denmark,100,1,18,https://flixpatrol.com/title/the-invention-of-lying/
A Bad Moms Christmas,Denmark,100,1,16,https://flixpatrol.com/title/a-bad-moms-christmas/
The Secret: Dare to Dream,Denmark,98,1,13,https://flixpatrol.com/title/the-secret-dare-to-dream/
Mad Max: Fury Road,Denmark,98,1,12,https://flixpatrol.com/title/mad-max-fury-road/
The Secret: Dare to Dream,Denmark,98,1,13,https://flixpatrol.com/title/the-secret-dare-to-dream/
The Last Days of American Crime,Denmark,97,1,12,https://flixpatrol.com/title/the-last-days-of-american-crime/
The Christmas Chronicles,Denmark,97,1,24,https://flixpatrol.com/title/the-christmas-chronicles/
The Christmas Chronicles,Denmark,97,1,24,https://flixpatrol.com/title/the-christmas-chronicles/
Sicario: Day Of The Soldado,Denmark,96,1,20,https://flixpatrol.com/title/sicario-2-soldado/
The Incredible Story of the Giant Pear,Denmark,95,1,16,https://flixpatrol.com/title/the-incredible-story-of-the-giant-pear-2017/
Johnny English Strikes Again,Denmark,93,1,13,https://flixpatrol.com/title/johnny-english-3/
Malibu Rescue: The Next Wave,Denmark,93,1,13,https://flixpatrol.com/title/malibu-rescue-the-next-wave/
The Man from U.N.C.L.E.,Denmark,93,1,16,https://flixpatrol.com/title/the-man-from-uncle-2015/
Over the Moon,Denmark,92,1,15,https://flixpatrol.com/title/over-the-moon-2020/
Venom,Denmark,91,1,13,https://flixpatrol.com/title/venom-2018/
Robin Hood,Denmark,90,1,14,https://flixpatrol.com/title/robin-hood-2018/
Free Willy,Denmark,88,1,16,https://flixpatrol.com/title/free-willy/
8 Mile,Denmark,86,1,13,https://flixpatrol.com/title/8-mile/
Spenser Confidential,Denmark,84,1,13,https://flixpatrol.com/title/spenser-confidential/
The Princess Switch: Switched Again,Denmark,83,1,13,https://flixpatrol.com/title/the-princess-switch-switched-again/
Coffee & Kareem,Denmark,83,1,10,https://flixpatrol.com/title/coffee-kareem/
Rocketman,Denmark,82,1,11,https://flixpatrol.com/title/rocketman/
How to Train Your Dragon: The Hidden World,Denmark,82,1,11,https://flixpatrol.com/title/how-to-train-your-dragon-the-hidden-world/
The Trial of the Chicago 7,Denmark,81,1,10,https://flixpatrol.com/title/the-trial-of-the-chicago-7/
The Spy Who Dumped Me,Denmark,81,1,16,https://flixpatrol.com/title/the-spy-who-dumped-me/
Journey to Saturn,Denmark,80,1,13,https://flixpatrol.com/title/journey-to-saturn/
The Equalizer 2,Denmark,80,1,11,https://flixpatrol.com/title/the-equalizer-2/
Barbie: Princess Adventure,Denmark,79,1,15,https://flixpatrol.com/title/barbie-princess-adventure/
MILF,Denmark,79,1,14,https://flixpatrol.com/title/milf-2018/
Turbo,Denmark,77,1,14,https://flixpatrol.com/title/turbo/
The Ninth Gate,Denmark,75,1,14,https://flixpatrol.com/title/the-ninth-gate/
The Midnight Sky,Denmark,75,1,8,https://flixpatrol.com/title/the-midnight-sky/
Arkansas,Denmark,75,1,9,https://flixpatrol.com/title/arkansas/
David Attenborough: A Life on Our Planet,Denmark,74,1,14,https://flixpatrol.com/title/david-attenborough-a-life-on-our-planet/
Two Weeks Notice,Denmark,73,1,12,https://flixpatrol.com/title/two-weeks-notice/
Jingle Jangle: A Christmas Journey,Denmark,73,1,10,https://flixpatrol.com/title/jingle-jangle-a-christmas-journey/
The Babysitter: Killer Queen,Denmark,73,1,11,https://flixpatrol.com/title/the-babysitter-killer-queen/
The Kissing Booth,Denmark,72,1,12,https://flixpatrol.com/title/the-kissing-booth/
Love. Wedding. Repeat,Denmark,69,1,9,https://flixpatrol.com/title/love-wedding-repeat/
In the Heart of the Sea,Denmark,69,1,11,https://flixpatrol.com/title/in-the-heart-of-the-sea/
Rebecca,Denmark,68,1,9,https://flixpatrol.com/title/rebecca/
The Sleepover,Denmark,68,1,10,https://flixpatrol.com/title/the-sleepover/
Da 5 Bloods,Denmark,66,1,10,https://flixpatrol.com/title/da-5-bloods/
Lucy,Denmark,66,1,9,https://flixpatrol.com/title/lucy/
Lost Bullet,Denmark,65,1,12,https://flixpatrol.com/title/lost-bullet/
Father of Four: Never Gives Up!,Denmark,64,1,18,https://flixpatrol.com/title/father-of-four-never-gives-up/
Instant Family,Denmark,63,1,10,https://flixpatrol.com/title/instant-family/
The Prince,Denmark,63,1,10,https://flixpatrol.com/title/the-prince/
Mercury Rising,Denmark,63,1,10,https://flixpatrol.com/title/mercury-rising/
Never Back Down 2: The Beatdown,Denmark,62,1,13,https://flixpatrol.com/title/never-back-down-2-the-beatdown/
Ted,Denmark,62,1,10,https://flixpatrol.com/title/ted/
World War Z,Denmark,61,1,13,https://flixpatrol.com/title/world-war-z/
Rogue City,Denmark,61,1,10,https://flixpatrol.com/title/rogue-city/
Overlord,Denmark,59,1,7,https://flixpatrol.com/title/overlord/
Precious Cargo,Denmark,58,1,10,https://flixpatrol.com/title/precious-cargo/
Hotel Transylvania 2,Denmark,58,1,16,https://flixpatrol.com/title/hotel-transylvania-2/
Double Jeopardy,Denmark,58,1,9,https://flixpatrol.com/title/double-jeopardy/
Stealth,Denmark,58,1,9,https://flixpatrol.com/title/stealth/
Howls Moving Castle,Denmark,58,1,11,https://flixpatrol.com/title/howls-moving-castle/
365 Days,Ecuador,444,1,78,https://flixpatrol.com/title/365-days/
The SpongeBob Movie: Sponge on the Run,Ecuador,286,1,51,https://flixpatrol.com/title/the-spongebob-movie-sponge-on-the-run/
The SpongeBob Movie: Sponge on the Run,Ecuador,286,1,51,https://flixpatrol.com/title/the-spongebob-movie-sponge-on-the-run/
Wonder,Ecuador,206,1,29,https://flixpatrol.com/title/wonder/
The Grinch,Ecuador,189,1,28,https://flixpatrol.com/title/the-grinch/
The Christmas Chronicles: Part Two,Ecuador,182,1,34,https://flixpatrol.com/title/the-christmas-chronicles-part-two/
The Christmas Chronicles: Part Two,Ecuador,182,1,34,https://flixpatrol.com/title/the-christmas-chronicles-part-two/
Enola Holmes,Ecuador,163,1,21,https://flixpatrol.com/title/enola-holmes/
The Kissing Booth 2,Ecuador,157,1,23,https://flixpatrol.com/title/the-kissing-booth-2/
The Star,Ecuador,153,1,25,https://flixpatrol.com/title/the-star/
The Star,Ecuador,153,1,25,https://flixpatrol.com/title/the-star/
The Emoji Movie,Ecuador,147,1,20,https://flixpatrol.com/title/the-emoji-movie/
Grown Ups,Ecuador,146,1,24,https://flixpatrol.com/title/grown-ups/
Miracle in Cell No. 7,Ecuador,145,1,20,https://flixpatrol.com/title/miracle-in-cell-no-7/
No Manches Frida,Ecuador,144,1,25,https://flixpatrol.com/title/no-manches-frida/
